Tanggal,Transaksi ID,Kolak Pisang,Martabak Telur,Gemblong,Ketan,Lontong Sayur,Pastel telur,Onde-Onde,Risol Kampung,Bihun,Lontong Oncom,Nasi Kuning,Gado - gado betawi,Donat kentang ,Salad Buah,Asinan Buah,Tahu Isi,Mendoan ,Risoles Smoked Beef,Risoles Ayam,Risoles Mayo
6/16/2024,355,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,356,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6/16/2024,357,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6/16/2024,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6/16/2024,359,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,360,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,361,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6/16/2024,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
6/16/2024,363,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,364,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,366,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,367,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,368,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,369,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,370,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,371,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6/16/2024,373,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6/16/2024,374,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6/16/2024,375,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6/16/2024,376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6/16/2024,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/16/2024,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/16/2024,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/16/2024,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/16/2024,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/16/2024,382,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2024,383,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6/16/2024,384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
6/17/2024,385,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6/17/2024,386,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,387,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6/17/2024,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6/17/2024,389,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6/17/2024,390,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6/17/2024,391,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6/17/2024,392,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,393,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,394,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,395,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,396,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,397,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,398,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,399,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2024,401,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2024,402,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2024,403,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2024,404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2024,405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2024,406,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
6/19/2024,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
6/19/2024,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
6/19/2024,409,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
6/19/2024,410,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6/19/2024,411,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6/19/2024,412,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6/19/2024,413,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6/19/2024,414,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/19/2024,415,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,416,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,417,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,418,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,419,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,420,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,421,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,422,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,423,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,424,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,425,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,426,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,427,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,428,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,429,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,430,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,431,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,432,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,433,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,434,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/21/2024,435,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2024,436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/21/2024,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/21/2024,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/21/2024,439,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6/23/2024,440,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,441,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,442,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,443,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,445,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,446,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,447,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,448,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,450,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,451,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,452,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,453,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,454,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,455,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,456,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,457,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,458,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6/23/2024,459,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6/23/2024,460,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
6/23/2024,461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6/23/2024,462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
6/23/2024,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/23/2024,464,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6/23/2024,465,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,466,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,467,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6/23/2024,468,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6/23/2024,469,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/23/2024,470,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2024,471,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
